id,comment,food,drink,price,staff,service,space,hygiene
514,"Xuống Nam Định chơi được mấy ôn anh rê bệ vào quán ngồi cũng khá hay. Ngay tầng 1 đã thấy quán có kiểu decor giống thời ngày xưa, tuy nhiên lại. Ửa mới nửa cũ =)) không vintage hẳn cũng chẳng cách mạng hẳn =)) order đồ ngay đầu cầu thang lên tầng 2. Cầu thang lên tầng bé và hẹp, đủ để 1 người đi thôi. Đồ uống cũng ổn mặc dù không quá đặc sắc. Tầng 2 decor cũng ổn, tuy nhiên vẫn rất tân cổ giao duyên =)) tầng 3 quán vẫn đang hoàn thiện nốt theo kiểu không gian ngồi sân thượng, không có điều hoà",0,1,0,0,1,1,0
515,"Quán có 2 tầng khá nhỏ nhưng tầng 2 decor khá xinh, trên tường vẽ nhiều biểu tượng cung hoàng đạo. Có bàn ngồi nhìn xuống đường khá ổn, có thể ngồi ngoài ban công, có tủ sách để đọc. Nhân viên cũng nhanh nhẹn và nhiệt tình. Đồ uống và giá đều ổn. Quán nằm ở vị trí thuận lợi ngay ngã tư điện biên phủ và phan chu trinh, có nhân viên dắt xe nữa.",0,1,1,1,1,1,0
516,"Quán dễ thương & khá rẻ
Không gian quán rất trẻ trung & thoáng đãng. Nước uống ngon, đẹp mắt, giá cả lại rất hợp lý, nếu ko nói là rẻ hơn nhiều so với mắt bằng chung ở Phan Thiết. Các món yogurt, smoothie, hay đá xay đều sử dụng trái cây tươi, nên các bạn có thể yên tâm về độ ngon & bổ.
Đặc biệt, các bạn phục vụ cực kỳ nhiệt tình & dễ thương!!",0,1,1,1,0,1,0
517,"Ngồi uống cà phê ở Sense thích lắm
Nghe nhạc ở Sense cũng hay lắm 
Đến Sense thích nhất là uống ôlong lắc (nóng hay đá đều ngon) ^_^",0,1,0,0,1,0,0
518,"Cafe khá ngon nhưng thái độ phục vụ của NV tệ
Hôm qua ghé mua ly cafe dừa đem đi. Khách đứng chờ mà 2 NV làm cafe thì cứ cười đùa làm lề mà lề mề. Xay sữa dừa cho mình xay 2 lần mới xong cái ly
Lần trước cũng có uống tại quán 1 lần rồi. Không gian đẹp nhưng hơi dơ. NHÀ VỆ SINH QUÁ BẨN -_- đứng chờ nhìn mấy cái máy xay cafe xay đá cũng ko đc sạch sẽ
Tóm lại là tệ bên Nhân viên với Vệ sinh trong quán thôi. Đc xài E-card mà nhìn NV lười xài luôn :v mình mới uống cafe dừa ở đây thôi, khá ngon",0,1,0,1,0,1,1
519,"Không gian siêu thích, đồ uống và bánh thì miễn chê
Mình lên Đà Lạt chơi và tình cơ search ra quán, đến thì thích ngay từ cái nhìn đầu tiên luôn, bánh nước nói thật thì rất ngon và chất lượng, quán trang trí nhìn ấm cúng thoải mái lắm... Nói chung thích cực kì 👌👌👌",1,1,0,0,0,1,0
520,"Một nơi thích hợp để sống ảo. Cửa ngoài đơn giản, bên trong lại long lanh hết sức. Đăc biệt trên mỗi bàn đều có một bình hoa nhỏ rất đẹp. Không gian nhẹ nhàng, phản phất nét yên bình đặc trưng của Đà Lạt. Trong quán xông tinh dầu xả rata thơm.
Bánh blueberry khá ngon, vị chua nhẹ, bánh không quá béo và không quá mềm. Lớp bánh dưới đáy hơi cứng.
Bánh Black forest siêu ngon. Cả bọn ăn lấy ăn để, ngọt nhưng không ngấy.
Trà flower & fruit màu rất đẹp nhưng vị khó uống quá =_=! Chua chua đắng đắng. 
Trà silver moon màu vàng nhạt nhưng vị dễ uống hơn hẳn. Lại có thêm đường.Xem thêm
",1,1,0,0,0,1,0
521,"Một trong những quán yêu thích nhất của mình 💓💓💓
Thực sự là rất thích chỗ này luôn, đúng gu của mình. Nhất là mấy ngày lạnh, vô đây thấy ấm hẳn. Quán đẹp, nhiều góc chụp tốt, bàn ghế cũng đa dạng cho từng nhóm khách. Mình thích ngồi ghế salon hoặc bàn dài chỗ cửa sổ, cơ mà mấy bàn đó hay hết chỗ lắm :))
Có cả đồ uống và bánh 💓. Mình ăn thử mấy loại bánh r, matcha r tiramisu đủ thứ, cái gì cũng thích. Đồ uống thì đa phần uống mấy loại trong four seasons, cũng ổn, hợp khẩu vị.
Mỗi cái đường 1 chiều khó đi, k quen dễ chạy lố lắm :))",1,1,0,0,0,1,0
522,"Mình hay ghé quán mỗi khi lên ĐL, không gian rất ấm cúng, đặt biệt là ghế sofa rất thoải mái, sẽ hơi chật 1 xíu nếu có nhiều khách. Nếu để ít bàn ghế hơn sẽ hay hơn nhiều.
Decor quán rất dễ thương, đúng kiểu ĐL, mỗi lần mình thấy 1 loại hoa khác nhau. 
Mình gọi hotchocolate, nhưng kiểu chocolate chưa tan hết, còn lợn cợn. 
Bánh thì có greentea crep, đậm mùi trà xanh, riêng tiramisu, chắc do mình k thích vị quá đắng nên k thích lắm, bù lại trang trí hình chậu cây rất dễ thương.",1,1,0,0,0,1,0
523,"Bánh ngon và béo
Mình đi do bạn sống trên ấy giới thiệu do 1 lần du lịch không biết đi đâu.
Đường đến quán lăm gian truân kinh khủng do thằng Map nó chỉ đi vào đường đi bộ 😂😂😂
Nhưng đến nơi thì quán đẹp, nhân viên nhiệt tình dễ thương, quán k ồn ào lắm dù có vài nhóm đang thảo thuận nói chuyện với nhau
Mình gọi 1 phần trà gạo 2 người, 1 bánh tiramisu và 1 bánh bắp (nếu nhớ không nhầm thì tiramisu và bắp mối cái 39k còn trà gạo là 69k)
Ăn bánh ngọt mà uống trà gạo là số 1",1,1,1,1,0,1,0
524,"- Nếu bạn muốn gặp gỡ , giao lưu bạn bè , thì đây là một chỗ khá thích hợp , không gian rộng , trang trí đẹp , nước uống rất ngon , và nhân viên phục vụ rất dễ thương và khá thân thiện nữa <3",0,1,0,1,0,1,0
525,"Quán nè không gian đẹp, đã đc sửa đổi nhiều so với trc kia, nv chuyên nghiệp, nước o đây nhiều món mà pha ngon hơn nhiều quán khác. Mình thjsch cái không gian trầm và dải đèn o vẻ hè. Rất lung linh.^^",0,1,0,1,0,1,0
526,"Lần nào ghé Đà Lạt cũng đến quán này. Nên đến vào sáng khoảng 8g quán yên tĩnh, nhạc nhẹ nhàng. Giá cả hợp lý, trà hương dễ chịu, bánh ok nhưng hơi ít lựa chọn. Các bạn phục vụ cũng nhẹ nhàng, dễ thương. 
Ngồi phía sau nhìn cảnh Đà Lạt cảm thấy dễ chịu vô cùng!",1,1,1,1,1,1,0
527,"Nice place
Quán decor rất đẹp, không gian ấm cúng, dễ chịu, là địa điểm lý tưởng để ngồi tám chuyện với bạn bè 😊. Điểm cộng của quán là menu bánh và nước đều rất phong phú, ngon và dễ gây nghiện. Giá cả không phải là rẻ nhưng tương xứng với chất lượng. 
Nhân viên cũng được training khá kĩ nên phục vụ rất ok. 
Điểm trừ của quán là chỗ để xe chật nhưng quán luôn bố trí nhân viên dắt và xếp xe cho khách nên yên tâm hén 😊.
Nếu các bạn thích trà thì không nên bỏ qua quán này. Có nhiều set trà nóng để lựa chọn phù hợp với nhóm bạn hay đi 1 mình đều được. Trà đá thì quán khá nổi tiếng với cam đào thần thánh, trà đào đã khá quen thuộc, kết hợp thêm vị chua của cam rất sảng khoái và đã khát ( đặc biệt xài đào nhập không phải đào tung của nha 😊). Gần đây quán đã có thêm trà vải và trà sữa với topping phomai béo ngậy rất đáng dùng thử.
Các dòng smoothie của quán cũng siêu ngon. Khuyên dùng very berry, cold fire và tropical storm nhé 😚
Cafe bánh thì ở Đà Lạt có rất nhiều nhưng đa số các quán đều chỉ có vài loại bánh phổ biến như cheese cake, mousse các loại. Menu bánh ở Gout thì rất phong phú, ngoài các loại bánh thường thấy trên, không thể không ăn thử bánh bắp, Lava, Brownnie. Gần đây còn có panacotta slide, matcha delight, mousse bơ, bánh dưa hấu...
Nói túm lại là ở Gout có rất nhiều lựa chọn để quay lại nhiều lần 😊.Xem thêm
",1,1,1,1,1,1,0
528,"Đang ngồi ở quán Gout cafe chờ tới giờ lên xe về lại Sài Gòn. Đi lang thang tìm quán vô tình tìm được quán này. Quán có không gian rộng và thoải mái. Thức uống ok (Chocolate quế nóng). Nhân viên dễ mến. Quán cũng ở gần chợ Đà Lạt. Vì đi buổi trưa nên quán yên tĩnh và dễ tập trung làm việc. Sẽ ghé lại nếu lần sau tới Đà Lạt.",0,1,0,1,0,1,0
529,"Không gian ở đây rất ấm cúng, nhẹ nhàng và bình yên, đúng như ở Đà Lạt. Phù hợp để làm việc, trò chuyện và thư giãn
Tuy mình đi về bằng taxi nhưng thấy mấy chú giữ xe rất thân thiện và nhiệt tình do khi đến mấy chú mời vào và hỏi han đi bao nhiêu người tiện hỏi còn chỗ không cho tụi mình. Khi về cũng hỏi thăm mình do chân mình lúc đó băng bó vì bị té
Nước uống khá ổn và phù hợp với giá tiền
Giá cả ở đây hợp lí, không quá mắc. Mình uống blueberry smoothies khá ngon, kem hơi nhạt. Bạn mình uống cappuchino nóng, phù hợp tránh rét ở Đà Lạt (mình đi hồi cuối tháng 1)
Tối ở đây cũng khá đông nhưng không quá ồnXem thêm
",0,1,1,1,1,1,0
530,"Gout mang đến cho mình cảm giác ấm áp và quen thuộc, mặc dù không gian hơi nhỏ. Mình rất thích cách phục vụ ở nơi đây: rất nhiệt tình và vui vẻ. Thứ làm mình bất ngờ là ly trà nóng khi mình mới vào được bạn phục vụ mang đến. Nó có hương vị rất khác và mùi đào nhè nhẹ. Ngoài ra giá cả cũng rất hợp túi tiền cho những bạn sinh viên như 3 chị em mình.",0,1,1,1,0,1,0
531,"Quán nhỏ ấm cúng, view siêu đẹp. Phù hợp cho bạn nào muốn deep, tình nhân hoặc bạn muốn học tập. Giá cũn vừa tầm!!! Nước pha ngon, độ ngọt vừa đủ",0,1,1,0,0,1,0
532,"Sáng nay có hẹn với bạn, dạo 1 vòng foody để xem có quán nào mới thì thấy quán này, không gian có vẻ đẹp đẹp lạ lạ nên quyết định ghé thử. Chỗ này ngày xưa có bán trái cây đá bào Tồ. Menu cũng khá đa dạng nước uống, giá cũng bình thường chứ không cao lắm đâu. Không gian decor lạ mắt, hơi kiểu vintage nhìn hay hay. Có nhiều ko gian, ở trong có máy lạnh. Mình gọi 1 trà đào và 1 cafe sữa. Nước uống cũng ok, nhân viên vui vẻ, châm trà đá đều đều mỗi khi mình uống hết. Thấy ở đây có món trà đào lốc xoáy và cafe dừa đc nhiều người uống, mai mốt ghé thử xem sao.",1,1,1,1,1,1,0
533,"Pha chế khác với yêu cầu, hoàn toàn sai và Không nhận được bất cứ lời xin lỗi từ phía quản lý lẫn nhân viên.
Ngay từ lần đầu đã không để lại thiện cảm. Cảm giác như nhà giàu làm dịch vụ. Nhân viên thì không nói, đáng nói là quản lý không làm tròn vai trò của mình lấy gì mà dạy bảo nhân viên.
Nếu không phải vì một số lý do công việc thì sẽ không quay lại. 
#silentcoffee",0,0,0,1,0,0,0
534,"Ghé quán vào một ngày mưa nắng thất thường, có giá treo áo mưa luôn.
Vị trí: nếu ko biết địa chỉ thì dễ lướt qua, hơi khuất tí.
Không gian: tương đối rộng, decor bắt mắt, bàn nào cũng có hoa tươi xinh xắn, hình như là hoa thủy tiên
Thức uống: cũng khá ngon, ướt mưa nhấm nháp chút socola nóng cũng ấm người.
Bánh trà xanh cảm thấy hơi khó ăn 1 tẹo, do phủ hơi nhiều trà xanh. 
Anh tính tiền đẹp trai.",1,1,0,1,0,1,0
535,"Lần này lên Đà Lạt mình đã quyết định khám những quán cà phê xinh đẹp nơi đây và Goute là một trong những điểm dừng chân của mình.
- Vị trí: Quán nằm ở mặt tiền rất dễ thấy nhưng là đường một chiều nên lỡ chạy lố cũng hơi cực.
- Không gian: Quán rất rộng rãi, trang trí đơn giản xinh xắn. Mình thích nhất là trên bàn nào cũng có hoa tươi, trong toilet cũng có nữa.
- Thức uống và bánh: mình gọi 2 phần yogurt trái cây và blueberry cheese cake. Trái cây tươi, yogurt cũng ngon nhưng không đặc biệt lắm. Bánh thì không hợp khẩu vị mình, mình hơi thất vọng.
- Nhân viên: toàn là mấy bạn trẻ trung dễ thương, nhiệt tình, vui vẻ, lịch sự.
- Giá cả: mình thấy giá khá cao so với chất lượng thức uống và bánh.Xem thêm
",1,1,1,1,0,1,0
536,"Quán nằm trong đường Trần Quang Diệu tuy hơi khó tìm nhưng bù lại giá cả hợp lý, rẻ chất lượng thì ngon . Quán có view đẹp tuy nằm ở đường nhỏ nhưg quán rộng rãi thoág mát phục vụ tận tình , vui vẻ. Thich hợp gặp gỡ bạn bè, thư giãn...",0,0,1,1,0,1,0
537,"Không gian quán đẹp, hiện đại, trẻ trung, tiếc 1 điều quán nằm trên tuyến đường 1 chiều đi lại khá bất tiện, ghé uống muốn quay đầu lại Hòa Bình lại phải chạy ngược lại. Đồ uống và đồ ăn ở quán rất ngon, có nhiều set trà để lựa chọn, bạn bè đi nhóm rất vui. Nhân viên nhiệt tình, chu đáo. Ngày đông thì chịu chả biết phải cất xe ở chốn nào. Phù hợp cho cặp đôi, nhóm bạn trẻ. Thêm 1 điểm cộng là quán mở rất nhiều bài nhạc cực hay, thư giản tuyệt vời. Vote +++.",1,1,0,1,1,1,0
538,"Quán êm đềm, nhẹ nhàng và rất riêng.
Lại quay về Gout trong cơn mưa trưa Đà Lạt ỏng ẹo. Quán vẫn đẹp, vẫn xinh, vẫn rất yên tĩnh, vẫn bàn 2 bậc rất thích.
Bánh có cải thiện, ngon hơn, mới hơn. Nước uống tạm được không quá xuất sắc có vẻ do thiếu béo và ngọt 1 chút. Tuy vậy, hoa và cách bài trí vẫn đạt điểm tối đa.
Giá nước và bánh gần như đồng giá nhau. Mềm và dễ chịu. Nhạc rất dễ thương và nhẹ nhàng. Không gian không sử dụng quá nhiều đèn và không có quạt nhưng vẫn rất thoáng mát.",1,1,1,0,1,1,0
539,"quán có decor đẹp nhưng hơi tiếc view phía sau nếu là núi rừng đà lạt thì tuyệt hơn là nóc nhà. nhân viên nhiệt tình mỗi tội xin ly nước thêm hơi bị lâu. bánh khá ngon, trà hoa thì bình thường. giá cả tính ra khá cao kể cả so với Q1. được cái lợi thế trung tâm so với các quán khác ở đà lạt.",1,1,0,1,0,1,0
540,"Không gian dễ thương
Mình ghé quán này vào dịp tình cờ đi bộ dọc đường Nguyễn Văn Trỗi để tìm quán cà phê. Nhìn ở ngoài quán nhỏ nhỏ xinh xinh nên ghé vào thử.
Quán khá nhỏ, chỉ có 1 tầng với khoảng tầm 10 cái bàn, được thiết kế dễ thương. Mình chọn bàn cao sát góc của quán để dễ nhìn toàn cảnh thành phố.
Mình order choco đá xay, thức uống thơm và khá ngon, một ly như thế này khoảng 35k, cũng khá to.
Các bạn nhân viên ở đây rất dễ thương, thân thiện tận tình với khách. 
Lần sau có dịp tới đây chắc chắn mình sẽ ghé lại quán.",0,1,1,1,0,1,0
541,"Quán nho nhỏ xinh xinh,giá cả vừa phải không mắc lắm.Phục vụ chu đáo,tỉ mỉ từng ly từng tí.Bánh ngọt,nước uống ngon,nhìn là thấy bắt mắt,khách vô quán cũng rất đông chắc là do cách phục vụ của chủ quán và nhân viên làm khách hài lòng.Các bạn ghé thử nha",1,1,1,1,0,1,0
542,"Đẹp và ấm cúng
Quán ở ngay khúc đầu đường Nguyễn Văn Trỗi, từ chợ đi bộ lên một chút là tìm được. 
Quán be bé xinh xinh, không gian hơi sâu, bài trí xinh yêu, rất đẹp và ấm cúng. Phục vụ đồ uống và bánh ngọt, giá cũng không rẻ nhưng không quá đắt. Bù lại mọi thứ đều được phục vụ một cách rất tỉ mỉ, cẩn trọng và chu đáo, khiến mình cảm thấy vô cùng dễ chịu khi ở đây. Đồ uống ổn, không có vấn đề gì cả. Phục vụ xinh xắn dễ thương nhỏ nhẹ, anh pha chế hình như là anh chủ luôn, cao ráo đệp trai và có cảm giác rất cầu toàn. 
Rất thích quán này, nếu có dịp sẽ lại ghé.",1,1,1,1,0,1,0
543,"Không gian tuyệt vời.Đồ uống nhìn bắt mắt,cảnh nhìn rất là thơ mộng.Phục vụ thi vô cùng dễ thương.Với thời tiết se lạnh mà vừa ngắm cảnh vừa uống một ly coffee nóng thì còn gì bằng nè",0,1,0,1,0,1,0
544,"Mình hẹn bạn ghé quán vì cần tìm chỗ ngồi nói chuyện công việc. Bánh thì mình không có gì để đánh giá vì khi đến các em phục vụ báo hết mất rồi. Mình và cậu bạn đành chỉ uống cà phê vậy. Cà phê hương vị bình thường như các quán khác. Trang trí quán dễ thương phù hợp với các bạn trẻ. Vị trí hơi bất tiện chút vì là đường 1 chiều, đi vào rồi muốn đi ra lại phố phải đi vòng xa và nằm ngay khúc cua nguy hiểm. Mong có dịp thử bánh xem có ngon hay không, chứ chỉ với nước uống thì chắc không đủ lý do để quay lại nhiều.",1,1,0,1,0,1,0
545,"Món cũng được nhưng ồn ào quá
Bánh Redvelvet ăn cũng ngon, kem béo nhưng cốt bánh hơi khô. Món xoài dừa uống hơi dị, chắc do không hợp khẩu vị của mình. Món của thằng bạn uống ngon hơn mà không nhớ tên gọi là gì. Hôm 2 đứa đi có 1 bàn đi 5,6 người gì đó vào ngồi đánh bài, gào rú, ồn kinh khủng. Mấy bàn khác vào ngồi được 1 lúc thì cũng vì cái bàn mất trật tự đó mà bỏ đi, lại chả thấy nhân viên nhắc nhở dù chỉ là 1 câu. Nói chung là có thể sẽ quay lại nhưng không có nhiều hứng thú lắm.",1,0,0,1,0,1,0
546,"Đây là nơi tôi cảm thấy riêng tư và thoải mái không thể nào diễn ta được tôi thường tới đây một mình và tận hưởng cai không khí yên bình nơi đây",0,0,0,0,0,1,0
547,"Nhân viên phục vụ tuy f hứng, lúc nhanh lúc chậm, nước uống tạm được, không gian rộng rãi mát mẻ, chỗ để xe rộng rãi",0,1,0,1,1,1,0
548,"Vì nằm trên một chiều nên việc đi lại khá bất tiện tuy nhiên quán có không gian khá đẹp trang trí cũng khá độc đáo! Nước uống cũng tạm được không có gì đặc biệt bù lại bánh ở đây lại khá ngon :) giá cả so với nơi khác thì hơi cao! Nhìn chung cũng ok view đẹp",1,1,1,0,0,1,0
549,"Đợt trước đi Đà Lạt thấy quán decor khá lạ nên ghé vào coi thử. Không gian quán thoáng, cách bài trí lạ nên mình khá thích. Mình vào kêu một phần matcha gì đó, uống nóng nhưng béo và thơm, cực ưng matcha ở đây. Hoặc do không khí lạnh uống đồ nóng nên khá là thích. Bạn mình uống cũng hợp nên rất khen. Nhân viên dễ thương, đợt mình đi xe nên để xe đối diện nhưng các bạn nhân viên có trông nên cũng an tâm tí. Mình thích ngồi bàn cao hơn vì view đẹp mà lúc ấy có khác ngồi rồi nên hơi tiếc một tẹo",0,1,0,1,1,1,0
550,"Đẹp...
Đi ngang thấy deco đẹp mà gần khách sạn nữa nên ghé vào luôn... không gian yên tĩnh, nhạc nhẹ... làm muốn ngủ lại đây luôn... giá hơi cao nhưng deco như vầy là hợp lý rồi...",0,0,1,0,1,1,0
551,"M ở ks đg chu văn an nên tiện ra quán cf này ngồi vì gần và thấy rộng rãi.
Lúc nào đi qa cũng thấy quán đông ng,chắc vì ở gần khu phố tây nên đông đúc
K gian thoáng mát,có cả phòng điều hoà phía trong,địa điểm đẹp,nhân viên nhanh nhẹn,phúc vụ tốt.
Đồ uống cũng nhiều loại,m thấy cũng khá ngon và rẻ nữa.
Buổi ság tuy nắng nhưng quán có hệ thống phun sương và nhiều quạt to nên ngồi ngoài cũng k đến nỗi nắng nóng lắm,nchung ban đêm thì ngồi thích hơn vì thoáng và lộng gió hehe",0,1,1,1,1,1,0
552,"Lang thang chợ đêm #đà lạt rồi đi bộ dọc theo con dốc, vô tình bắt gặp được quán cà phê rất ư là 'phê'. Thích ngay cái nhìn đầu tiên, 2 vợ chồng cùng vào gọi 1 bình trà hoa và mấy cái bánh ngọt. Đúng là cái thú thật riêng biệt của đà lạt, rồi nhâm nhi bình trà hoa nóng trong không gian lạnh buốt ở đà lạt. Không cảm nhận được chất lượng sản phẩm nên không bình luận gì. Quán thiết kế rất tây, lịch sự, bắt mắt. Quán hơi nhỏ và khó tìm, năm trên đoạn đường 01 chiều nên cẩn thặn chút, chạy xe qua là khỏi tìm luôn á. Đã quay lại đây 2 lần rồi. Rất thích.",1,1,0,0,0,1,0
553,"Món ăn ở đây thật tuyệt
Gôut Coffee & Pastry: Trên đường Nguyễn Văn Trỗi, quán có 1 mặt giáp đường, 1 mặt nhìn xuống các dãy nhà và bầu trời nên thật là toẹt khi buổi sáng ở đây uống cafe và tận hưởng cái nắng ấm của Đà Lạt.
Trái cây trộn yaourt: Trái cây tươi : thanh long đỏ, xoài, táo,  dâu
Matcha Latte: Dùng Matcha Nhật là tui ưng rồi đó hehe
Red Velvet Cake: Hấp dẫn bởi màu đỏ tươi bắt mắt, cốt bánh khá đặc và ẩm, ngọt ngọt và đắng nhẹ của choco, ngoài ra lớp kem ở ngoài béo béo của sữa nữa, không biết có cheesecream ko :"">.
Mille Crepe Matcha: Hơi dày lớp, được cái thơm matcha nhưng do bên trong lại là cream khác nên thơm bề ngoài là chính thôi.",1,1,0,0,0,0,0
554,"quán decor khá chất vào khu đầu toàn kính qua khu sau toàn hình lạ đế ngoài cùng nhìn view đà lạt siêu đã
đồ uống khá lạ : choco dừa tại đà lạt chưa có món này, ở đây cũng có nhiều trà mà ít quán ở đà lạt có
nằm đường một chiều khó đi mà khó thấy nữa chứ tại nó nằm ngay góc khuất",0,1,0,0,0,1,0
555,"Không gian đẹp
Quán khá nhỏ và nằm trên đường Nguyễn Văn Trỗi - đường một chiều, vị trí quán lại khuất nên mình đã đi lố phải quay đúng một vòng để quay lại, chỗ để xe hẹp. Không gian quán đẹp trang trí nhẹ nhàng, màu sắc đẹp, nhân viên thân thiện nhưng khá chậm có lẽ do mình đến vào đầu giờ sáng. Bánh vị không ngon như mong đợi. Thức uống bình thường không quá đặc biệt. Tầm giá hợp lý.",1,1,1,1,1,1,0
556,"Trà ngon
Đến mấy lần chỉ để uống trà. Không gian rộng rãi thóang. Đia chỉ đi bộ thì dễ nhưng nếu đi xe thì cẩn thận không bị chạy wa mất vì đuờng 1 chiều. Ở phía dưới có cửa hàng quần áo xinh xinh.",0,1,0,0,0,1,0
557,"Quán dễ thương
Tình cờ đi dạo trên đường Nguyễn Văn Trỗi thì mình thấy quán Gout Coffee, quán hơi khó thấy nhưng không quan trọng vì Đà Lạt nhỏ mà. Nước uống ở đây ngon, pha vừa. Giá hợp lý, view đẹp. Chủ quán và nhân viên đều rất dễ thương, chất người Đà Lạt luôn. Chắc chắn sẽ quay lại cùng bạn bè và gia đình",0,1,1,1,0,1,0
558,"Mình ghé quán vào buổi tối, quán khá đông nhưng vẫn còn chỗ. Mình đi xe máy phải gửi xe và nhân viên bảo vệ đem xe đi qua 1 bãi khác gần đó, tí nữa lúc về phải đợi người ta lấy xe về. Quán bày trí đẹp, gồm 3 tầng (tầng trệt và 2 tầng trên). Nhưng tầng 3 khá nóng nên mình không ngồi. Quán decor khá xinh, nhìn vintage và thích hợp chụp choẹt sống ảo. Về món ăn thì quán bán các loại toast, bingsu (hay còn gọi là kakigori) và các loại nước, trà sữa. Mình đi 2 người, gọi 1 phần toast phô mai, 1 phần Caramel Flan kakigori, 1 li Cookie đá xay và 1 li Matcha đá xay. Tổng số tiền của chầu này là gần 200k. Toast phô mai đó là toast mặn, phô mai ăn khá ngon, nhưng bánh mì hơi khó cắt. Chấm bánh mì với phô mai ăn tuyệt vô cùng. Phần kakigori thì cũng rất ngon, không quá ngọt. Nói chung 2 người ăn phần này thì no ngất.",1,1,1,1,1,1,0
559,"Đồ ăn ở quán ngon và hợp khẩu vị mình mỗi tội chờ làm bánh hay làm khoai đều lâu hơn mức quy định ý . Đồ uống cũg bình thường ko có gì đặc sặc 
Đc cái thích ko gian vỉa hè của quán mặt đường ngay gần hồ nên ngồi ngắm đg rất thích. ☺️☺️",1,1,0,0,0,0,0
560,"Không gian khỏi phải chê
Không gian bên trong đẹp, tuy chỗ để xe rất chật. Vị trí nằm ở đường 1 chiều nên cũng không thuận tiện lắm. Nước khá ngon, bánh cũng được, nhân viên thân thiện.",1,1,0,1,1,1,0
561,"Ấn tượng với không gian của quán. Đồ uống bình thường. Nhân viên không thân thiện, chờ cả buổi mới mang đồ uống ra.",0,1,0,1,0,1,0
562,"Mình đến quán này từ hè lúc mình du lịch Đà Lạt. Mình rất rất thích style của quán luôn, kiểu buồn buồn yên lặng. Giá cả hơi mắc, đồ uống ngon. Nếu đi đà lạt lần nữa thì sẽ nhất định quay lại quán :)",0,1,1,0,0,1,0
563,"Trà chiều ở Đà Lạt
Có một điều ở Đà Lạt rất lạ, là cái gì cũng vừa đủ. Như kiểu đẹp vừa đủ, lạnh vừa đủ và trà hôm nay cũng thế ngon vừa đủ.
Bánh thì bt nhưng không gian nhẹ nhàng, lãng mạn. 
Nhất định sau này có dịp mình sẽ dẫn người yêu đến đây. Chẳng có gì đẹp hơn những ngày trời mát mẻ, ngồi uống trà chiều, chỉ có tình yêu và anh là đủ..",1,1,0,0,0,0,0
564,"Cafe ấm cúng dễ thương.
- Vị trí: hướng từ chợ xuống xíu là gặp ngay bên trái, buổi tối có đèn thấy ngay :3 
- Giá cả và chất lượng: giá cả rẻ quá chừng so với 1 quán thế này nếu ở sg :3 
+ Matcha soybean lạ lạ mà ngon cực chỉ 30-34k thui (có đá xay và đá viên) 
+ Blueberry Soda: cái này có rượu nha, b nào dzị ứng cẩn thận, thơm và nhìn hấp dzẫn lắm
+ Bánh blueberry: theo mình thì bánh này bthg thui, muốn ăn cheesecake mà hết :((
- Giá cả các món tầm dzưới 40k thui nên yên tâm nhé
- Bánh thì tuỳ bữa, tốt nhất là chọn ở quầy. 
- Phục vụ: cả bạn phục vụ và anh chủ đều rấtt dzễ thương, nhẹ nhàng 😍😍 cực kì có cảm tìnhh
- Không gian: đến buổi sáng nên k thấy đc đèn, buổi tối nhìn ấm cúng lắm. Tông xám vàng xen vài bông hoa bi trắng tạo cảm giác bình yên, đơn giản mà vẫn ấn tượng 😝😍
Mình chưa đi cafe nào ở ĐL kể cả Windmills hay Bicycle Up nhưng đến đây rồi thích cực kì, ui Đà Lạt oiiiXem thêm
",1,1,1,1,0,1,0
565,"Quán đẹp bánh ngon
Quán (mới) ở đà lạt được nhiều bạn trẻ biết đến. Không gian khá rộng rãi và sáng sủa. Dưới hầm là shop quần áo ở trên là quán cafe ☺.Cực thích bánh ở đây đặc biệt là cheese cake với tiramisu ☺️ bánh béo thơm, ko quá ngọt ăn ki bị ngán. Quán trang trí đẹp nhân viên thân thiện, đáng để thử. À về phần nước thì mấy món đá xay uống cũng được mà trà thì chắc do mình ki quen nên k hợp lắm, cứ nhạt nhạt như nào 😐Đến đây chỉ thích ăn bánh thôi ☺️Điểm trừ thì chắc là chỗ để xe hơi nhỏ nhỉ, ko biết lúc đông khách thì để đâu cho hết nửa ☺️",1,1,0,1,1,1,0
566,"Đồ ăn ngon, giá rẻ, phần decor chưa đẹp lắm, vệ sinh khá sạch sẽ, phục vụ tốt, không gian mát mẻ, see u again",1,0,1,1,0,1,1
567,"Đồ ăn quán rất ổn, hợp ví tiền, anh chị chủ nhiệt tình - hiền. Đây là địa điểm mình thường tụ tập với bạn bè. Cực kì thích nhạc ở đây. Không gian nhỏ nhưng ấm cúng. Có phiếu giảm giá 5 10 15% nữa. Các bạn ghé sẽ không phải hối hận đâu. Chúc quán bán đắt khách.",1,0,1,1,1,1,0
568,"Đồ ăn đồ uống của quán vừa ngon lại vừa rẻ. Anh/chị chủ hay nhân viên phục vụ ở đây rất nhiệt tình, mình cũng thích nhạc của quán. Nói chung sẽ tới đây dài dài ^^",1,1,1,1,1,0,0
