id,comment,food,drink,price,staff,service,space,hygiene
61,"☕ Chuỗi cửa hàng cà phê take away xinh xẻo vừa mới khai trương cơ sở mới to hơn hoành tráng hơn ở Trần Phú kìaaaaaa. Đồ uống đa dạng cực kì mà không gian rộng rãi hơn cơ sở cũ,tận ba tầng lầu cho tụi mình ăn chơi nhảy múa đó 😚",0,1,0,0,0,1,0
62,"Một không gian mới cực hay ho cho các tín đồ mê retro đấy. Phong cách thời bao cấp, cũ kỹ khiến ta như trở lại những năm tháng xưa hồi đất nước còn chưa giải phóng. Quán yên bình mà mới mẻ, nhẹ nhàng với tách phin đen trầm lặng, ngồi kể nhau nghe bao chuyện vui buồn. Tối tối đến lại còn có karaoke lên tự hát cho nhau nghe. Không gian giản dị mộc mạc khiến ta thấy gần gũi và yên bình. Ở quán có cái phản dài, nằm trên đó những hôm mát trời thì phê lòi :)) Gía cả cũng cực kỳ bình dân, cái ấn tượng là sự mến khách của anh chủ quán và những gì tâm huyết anh gửi lại trong quán cafe của mình núp trong con ngõ nhỏ.",0,0,1,1,1,1,0
63,"Quán không quá rộng nhưng thoáng mát, không gian ấm cúng, trưng bày dễ nhìn. Thức uống khá đa dạng, chất lượng ổn. Hợp với gia đình, nhóm bạn bè. Hơi tiếc một tí là không có chỗ đậu ôtô sát quán, phải đậu cách đó 100m, không có người trông xe. Nhưng nhìn chung quán ổn. Mình sẽ quay lại khi có dịp ghé Sóc Trăng lần nữa.",0,1,0,0,1,1,0
64,"Nhóm mình 6 người nên thử được khá nhiều món, nước ở đây uống cũng khá và giá cả trung bình là 25k cho một ly nước. Bánh honey toast của họ rất ngon còn tiramisu thì giống như là kết hợp của bánh flan với cà phê và chocolate. Quán khá thoáng và đẹp có điều chờ hơi lâu 1 tí, gần 10' cho tất cả các món. Hình dưới là ly nước của mình, uống khá.",1,1,1,0,0,1,0
65,"Quán mới chuyển địa điểm có không gian rộng hơn , mình đến đúng hôm khai trương nên quán rất đông khách. nhưng nhân viên pha đồ rất nhanh không phải đợi lâu đâu. về chất lượng đồ uống effoc pha rất ngon mình thích nhất là latte hazelnut và trà đào , miếng đào ở đây to lắm luôn cắn muốn đã miệng luôn",0,1,0,1,0,1,0
66,"Hj, mặc dù đi uống lâu rồi nhg vẫn sẽ đánh giá về quán, từ việc gửi xe cũng thấy bác bảo vệ rất đáng mến, nhiệt tình chỉnh xe giúp mik. Chị nhân viên khá niềm nở nhẹ nhàng, đồ uống và bánh cũng ngon (chỉ là có vẻ nhiều kem nên hơi ngán), không gian cũng khá thoáng mát. Lúc về b mik có chẳng may làm rơi vỡ cốc, nhg chị nhân viên nhanh chóng lấy xẻng và chổi để lau dọn ngay, ko trách mắng j b mik cũng k bắt đền j mà chỉ nhẹ nhàng bảo b mik cứ để yên chị ấy sẽ dọn. Nói chung là sẽ ủng hộ quán nhiều ^^",0,1,0,1,1,1,0
67,Gửi xe ở bên cạnh.Không gian siêu siêu đẹp và nhân viên cũng rất thân thiện.Đồ uống tuy không bắt mắt nhưng khá ngon.Giá cả vừa phải.,0,1,1,1,1,1,0
68,"Quán cf nằm ngay trung tâm thành phố, nhìn bên ngoài nhỏ xíu vậy mà lên tầng 2 - view chính của quán rộng rãi mà đẹp lắm nhé.
Quán từ đầu hướng chủ yếu là matcha vậy nên phong cách trang trí cũng đậm chất Nhật coi đã mắt và đáng yêu cực kỳ.
Tớ gọi trà hoa quả, thấy hơi ngọt chút, còn bánh toast chocolate thơm và ngon cực kỳ nhé! Các món khác toy chưa thử nhưng thấy mấy đứa bạn cũng khen khá ổn đó. Giá tương đương với mặt bằng chung mà view lại siêu đẹp nên sẽ quay lại dài dài 😚😚😚",1,1,1,0,0,1,0
69,"Quán nhỏ xinh, nằm ngay góc đường trường chinh phường 7 , mình ngồi ngoài cho thoáng vì trong nhà hơi tối :)) . Menu của quán cũng chỉ gồm những món bình thường , mình gọi 1 sữa đá chanh , 1 espreco , 1 cà phê sữa đá . Sữa đá chanh khá ổn , cà phê sữa đá hơi đắng , nhưng mình thấy trong quán có máy rang xay cà phê luôn nên chắc đây là cà phê nguyên chất ^^ . Giá cả khá hợp lí , từ 12k đến 25k . Phục vụ nhanh nhẹn , dễ thương",0,1,1,1,1,1,0
70,Vẫn là mình cùng vs những ly sữa chua nếp cẩm. Quán ngồi ngoài có muỗi nhưng rẻ hơn ngồi trong 1 chút vs cả thoáng hơn nữa. Tóm lại mấy chế cứ ghé quán trên lầu có phòng chơi cho cả trẻ em,0,1,0,0,1,1,0
71,"Không gian đẹp, đồ uống ngon, phục vụ tận tình chu đáo từ khi vô đến lấy xe ra về, giá cả so với chất lượng thì ok. Rất hài lòng",0,1,1,1,0,0,0
72,"Cũng đi thử Effoc như ai :)))) Đến ngay hôm đầu quán khai trương nên đông lắm luôn nhưng phục vụ cũng nhanh, không phải ngồi đợi lâu lắm. Đồ uống quán pha chế ổn, cafe thơm, yogurt thì ngọt dịu chứ k bị ngọt khé. Mấy loại trà thì uống man mát, thêm miếng đào hoặc mấy quả vải nên mình cũng khá ưng. Loại Cookies uống ngon và mình thấy ưng loại này nhất. Giá cả thì dao động từ 40-65k tuỳ từng loại và tuỳ theo size. Không gian quán tầng 1 thì hơi hẹp nhưng lên trên tầng thì lại khá rộng rãi, thoáng mát mà trang trí lại còn bắt mắt. Chắc chắn sẽ quay lại quán những lần sau",0,1,1,1,0,1,0
73,"Lâu lâu lại quay lại quán. Hôm nay mình chọn Matcha trân châu đen với một đĩa bánh ngọt. Đồ uống khá ngon, không bị ngọt khé cổ giống những quán khác. Lớp kem mặn mặn, ngậy ngậy, ăn không bị ngán. Cơ mà trân chân quán làm hơi bị dính, không được tách rời ra nên phải lấy thìa để xúc ăn :((( Bánh làm ngon, mềm, vị sôcla với hình như một lớp kem lạnh phủ lên trên ăn cũng khá hợp miệng. Không gian quán vẫn được cho điểm cộng, khá rộng rãi, sáng sủa, trang trí lại bắt mắt nên tha hồ check in. Sẽ quay lại quán",1,1,0,0,0,1,0
74,Mình lại ghé quán vào ngày rảnh rỗi. Quán hoàn toàn chinh phục mình và bạn ở mọi khía cạnh. Nhà vệ sinh sạch cực hiếm có quán cf nào được như vậy lắm. Còn nước thì sau 2 lần mình thấy nên uống trà ở đây vì trà pha thanh nhẹ ko ngọt gắt còn whipping thì hơi bị ngọt. Ko gian rộng lại nhiều sofa dọn dẹp gọn gàng phần ngoài phòng lạnh trên lầu đang được tu sửa.,0,1,0,0,1,1,1
75,"Ghé qua Vũng Tàu kiếm ly cà phê để tỉnh táo chạy về Xì Gòn, thấy trên foody quán được điểm cao nên quẹo lựa ly cà phê tỉnh táo :3 
Cà phê ngon! 
Vậy thôi đó.",0,1,0,0,0,0,0
76,"Lần đầu đi chơi ghé đây, cafe siêu sang chảnh luôn nhìn đẹp lắm, mỗi chỗ ngồi tầm 10 người kiểu sofa tròn, rồi có màn che bằng hạt lấp lánh nữa, buổi tối mà rủ màn xuống chắc sang dữ lắm è.
Không gian cafe không chỉ trong nhà mà bên ngoài sân vườn cũng sang chảnh không kém
Có dịp sẽ quay lại, hôm ghé không có chương trình gì hấp dẫn ngoài giá nước rẻ, nghe nói có buffet bánh ngọt nữa mà bữa đi không có diễn ra, với đi trong ngày, khu dejavu này chưa có chỗ cho khách nghỉ lại.",1,1,1,0,0,1,0
77,"Nay địa chỉ này đổi thành Cafe Hoa Sữa rồi ạ
Không gian thoải mái ngồi trao đổi công việc 
Thức uống ngon
Giá cả hợp lý cao hơn quán cóc 2000-3000 đ/món",0,1,1,0,0,1,0
78,"Được hôm cuối tuần rãnh nên rũ vài đứa bạn chạy xuống Trà Vinh chơi nghe nói có khu Deja vu khá nổi tiếng nên cũng đi thử cho biết với người ta
Vào đây mình gọi 1 ly cà phê sứa, 1 ly yaourt phúc bồn tử và 1 ly chocolate đá xây, theo mình cảm nhận thì nước uống của quán khá là ngon và vừa miệng, cà phê pha phin để sữa vừa phải uống rất ok, yaourt phúc bồn tử rất thơm
Quán cực kỳ sang trọng và đẹp
Giá cả ok không đắt lắm
Nhân viên thân thiện nhiệt tình",0,1,1,1,0,1,0
79,"Thêm 1 quán mới mở. Đi hôm Tết nên đồ uống với đồ ăn đều tăng giá. Nhưng tăng ít thôi 3-5k.
Bánh ở đây chỉ có mỗi loại tiramisu. Mình đi 3 người mà quán chỉ còn có mỗi cái bánh. Phải chia nhau :'(
Đồ uống của quán khá ổn cơ mà hơi bị ít. Matcha có mỗi nửa lọ. Hút mỗi cái là hết ấy.
Quán đối diện chỗ lẩu nướng nên nếu ngồi bên ngoài thì toàn phải ngửi mùi khói. Ngồi bên trong thì vừa nóng vừa bí. Đề nghị quán cho thêm tí điều hòa !",1,1,1,0,1,1,0
80,"Chỗ này phải nói trà sữa quá tuyệt vời, lại có thêm váng sữa vừa béo vừa thơm
Có nhiều món phong phú đặc biệt có nhiều loại trà lạ Minh thich nhat la trà cỏ hoàng gia.
Giá mềm và có không gian cực cool
Chắc chắn minh sẽ ghé quán thường xuyên.",0,1,1,0,0,1,0
81,"Vị trí: trung tâm Lagi
Không gian: thoáng, rộng, decor ánh sáng là chủ yếu. 
Chất luợng: đồ uống cũng ngon. 
Giá cả: mềm, lâu rồi mới thấy cái menu với con số như v ở 1 quán cafe có không gian như v. :)) Hầu như là duới 30k. Cho điểm 10
Phục vụ: hơi lâu",0,0,1,1,0,1,0
82,"Lần đầu uống mocha, cảm nhận là thật nhạt nhẽo. Uống thử cho biết chứ sau này xin thôi ạ. :))))
Không gian khá ổn, nhưng không có nhạc nhẽo gì ngồi không có cảm giác hơi tù tù. Đồ uống bình thường, bạn t hầu hết uống smoothie thì ổn, chỉ mình mình chán. :(((
Có cái gói Hướng Dương ghi trong thực đơn là 10k mà thanh toán 20k ạ. :)))
Chị thu ngân thì bảo là các nhân viên khi khách gọi đều thông báo nhưng t có thấy nói gì đâu, may mà chỉ gọi 3 gói. :3",1,1,1,1,1,1,0
83,"Quán dễ tìm đi qua cầu mới rẽ xuống là thấy ngay tại 135 nguyễn du. Quán có phong cách độc đẹp và lạ. Đồ ăn ngon phù hợp túi tiền sinh viên học sinh. Đồng uống thì mình thấy cũng bình thường, được cái là uống ngon hơn các quán khác mình uống một chút. Nhân viên phục vụ nhanh nhẹn nhiệt tình, cởi mở hoà đồng và chu đáo với khách ( được cái em pha chế rất đẹp trai và hiền lành 😆😆😆). Chủ quán vui tính khách góp ý cái gì là tiếp thu luôn. Nói chung là ai lên Lạng Sơn lên ghé vào một lần để cho biết",1,1,1,1,0,1,0
84,"Quán này nổi tiếng xưa giờ ở phan rang rồi nè, không gian được cái rộng rãi, mát mẻ lắm, rất thoáng và có nhiều cây xanh. Quán thường đông vào nhày nghỉ, còn những ngày thường thì không đông lắm đâu. Ngoài những không gian sân vườn thì còn có phòng lạnh nữa. Tuy nhiên phòng lạnh thì hơi chật đó 
Dù không gian rộng nhưng không có bàn cho nhóm trên 10 người đâu nha. Quán có bãi đậu xe ô tô nha. 
Ở đây chỉ có Cafe và các loại nước cơ bản thôi à còn không có các loại nước pha chế cầu kì đâu nha
Quán phục vụ cho lứa tuổi lớn, chững chạc nên nhạc chỉ có nhạc nhẹ thôi, rất thoải mái",0,1,0,0,1,1,0
85,"Lần thứ 2 đến đây sau hơn 4 năm ... thấy bất ngờ vì sự tiến bộ của quán từ bài trí cho đến chất lượng đồ uống.
Trang trí đẹp. Không gian khá rộng. Giờ cao điểm đi qua thấy luôn đông khách. 
- mình gọi ice blended việt quất và cookie cream. Thơm, ngon nhưng hơi ngọt. Giá cả rẻ hơn 1 chút so với mặt bằng chung các quán cafe.
- có 1 cô tầm trung tuổi (ko biết có phải chủ ko) siêu dễ chịu, niềm nở, nhiệt tình. Thích ghê. Còn mấy bạn nhân viên nam thì cũng tạm ổn. 
Tuy nhiên, hôm mình đến là buổi sáng, chưa có khách. Mình chọn ngồi tầng 2. Cô bảo 2 bạn nam là ""1 bạn dẫn khách lên tầng rồi bật quạt chuẩn bị các thứ đi"" nh mà chả bạn nào lên =="" cũng may công tắc quạt lù lù hiện ra nên mình tự túc ok. 
- ngoài ra quán còn có 3 hay 4 phòng xem phim và 1 phòng kết hợp xem phim và karaoke. Cách âm ko tốt lắm, xem phim mà nghe tiếng karaoke vẫn rõ. Phòng xem phim bố trí ko hợp lí lắm. Xem phim xong mà mỏi cổ như xem phim tại rạp mà ngồi hàng ghế đầu tiên vậy ;))) điểm cộng là phim thì cũng update các phim mới nhất có thể.Xem thêm",1,1,0,1,1,1,0
86,"Trước thích uống joy lắm, mà ngại vô quán vì khá chật chội, giờ cao điểm không có cả chỗ ngồi, thèm uống thì chỉ mua về thôi. Giờ Joy mở thêm chi nhánh ở Trần Hưng Đạo, quán rộng rãi thoáng mát, view đẹp, thích hợp để tụ họp :""))
Sẽ ghé Joy thường xuyên!",0,0,0,0,0,1,0
87,"Coffee Bean mới đưa vào kiểu trà sữa in hình, bắt mốt ghê gớm 😅😅😅
Bạn chọn vị trà bất kỳ và thêm topping kem mặn hoặc kem chesse là đều có thể in hình. Để in hình nên lớp kem dày hơn bình thường, mình thấy hơi ngán. À hình như in hình lên trà sữa mất phí nhé, mình thấy đắt hơn mọi khi uống.
À hôm mình đến thì bên máy in bị hỏng nên màu mới không được đẹp, bình thường là đủ màu sắc nha.
Hôm nay mới thử pizza của quán, đế bánh giòn, mỏng, vị tạm ổn. 90k cho size m có 8 miếng nhé.",1,1,1,0,0,0,0
88,"Quán này rất phù hợp cho học sinh, sinh viên. Không gian đơn giản, thoáng mát. Quán ban ngày khá vắng và yên tĩnh, buổi tối chưa ra nên chưa biết :))) 
Gần trường Nguyễn Huệ, khá dễ tìm 
Nhân viên thân thiện, dễ gần, thoải mái. 
Đồ uống giá mềm. 15~30k 
Đồ ăn cho teen khá phong phú, giá cũng rẻ. 
Mình gọi bạc sỉu, vị khá hợp ý mình. 
Nc nếu để mình ngồi thì cắm từ sáng tới tối ở đây cũng đc. :)))",1,1,1,1,0,1,0
89,Ần đầu tiên đến nhân viên rất lịch sự. Vào thì không gian rất thoáng và đẹp. Đồ uống phải chăng mà cũng ngon. 10 điểm nhé,0,1,0,1,0,1,0
90,"Chờ bạn nên ghé vào Highlands Ngọc Khánh lần đầu. 
Không gian quán khá sang cảm giác ấm cúng nữa. 
List nhạc hay các bạn ạ, ngồi cả buổi nghe toàn bài mình thích thui =)) 
Đồ uống thì cũng như các quán khác cùng hệ thống. Vẫn ngon.
Matcha freeze uống vào lắm. Có thạch to nhưng giòn giòn ăn bao phê. Lớp kem ở trên béo. Nhiều người bảo béo nhưng mà mình ăn hợp lại thấy ngon cực ạ :)) 
Quán có cả bánh mì và bánh ngọt nữa nhưng chưa thử. 
Lượng khách ở đây mình thấy ổn, không đông lắm, cứ bình bình thôi. Mình ngồi hôm nay thấy nhiều người làm văn phòng hơn là sinh viên như mình :)) 
Giá cả: trung bình. Phù hợp với chất lượng đồ uống. 
Vị trí: nằm trên đường Ngọc Khánh đoạn gần Giảng Võ. Dưới chân toà Rose Garden. Gửi xe ở khe hẹp cạnh quán. Ko mất phí. 
Nhân viên: lịch sự.Xem thêm",1,1,1,1,1,1,0
91,"Quán nhỏ nằm trên đường Thái Hà, khá dễ tìm nhé. Không gian thì tuyệt vời luôn, ánh sáng rực rỡ chụp ảnh sống ảo xịn lắm :)) Mỗi tội quán khá nhỏ, không thích hợp đi nhóm lắm. 
Bánh và nước ở đây cũng ngon lắm. Tớ gọi bánh Milo và Thai Milk Tea, thích bánh Thai hơn vì nó ngon và sốt tuyệt lắm ý. Còn bánh Milo thì cốt bánh hơi khô, được cái sốt cứu vớt tình hình. Trà thảo mộc uống hợp với bánh lắm, làm mình đỡ ngấy hẳn. 
Giá bánh với nước thì hơi... đắt, với mình thôi. Nhưng đi hai, ba người chia ra là ổn. Slice mà to lắm ý, bọn mình đi ba người mà phải đưa đẩy mãi mới xong hết hai slice bánh ý. Mình chưa thử thêm các vị khác nhưng chất lượng đúng là rất tốt. Mà mình thích trà dâu lắm, vị chua chua nguyên chất cực kỳ ý, chứ không bị ngọt hoá học đâu ạ (với một đứa cuồng dâu tây như mình thì điểm 10 cho chất lượng luôn) ăn kèm với bánh cực hợp. 
Nói chung là đáng thử lắm :>Xem thêm",1,1,1,0,0,1,0
92,"Four of went here, the place was nice and very intimate that time🤣🤣🤣
Great ambiance and cocktails. Staff is friendly and knows their booze. Batenders are happy to guide you to the best cocktail for your palate. The experience was nice and would love to make another visit😌😘🎉❤️💥🎪
#lều coffee - lều bar 2nd no 1 ta hien🎪",0,0,0,0,0,0,0
93,"We had a wonderful time here. Came around 1am on a Friday night. When we got there, the manager was a friendly and funny. The batender is so cool and beautiful😍😍 We love beer Hanoi and beer Saigon😍👏Manager is so cute and cool🤣😘❤️🎪💥
#lều coffee - lều bar 2nd no1 tạ hiện str🎪🎪",0,0,0,0,0,0,0
94,"* View đẹp. Đến đây mình chỉ thích ngồi tầng 1 chỗ cửa sổ nhìn thẳng ra hồ. Mình có thể ngôì nhìn người ngoài đường cả ngày nhưng ngồi lâu vô duyên lắm =))). Hôm nào đến có khách đang ngồi cũng chờ họ đi rồi mình vào :))
* Ý tưởng hay. Bước vào quán sẽ nhìn thấy ngay trên tường, ghế, bàn...những gì có mặt phẳng là chi chít giấy note của khách dán vào. Ngồi đọc thấy buồn cười phết. 
* Đồ uống không có gì đặc sắc. Vì địa điểm đẹp nên giá đồ uống hơi cao. 
* Mấy bạn nhân viên nhiệt tình, vui vẻ, nói chuyện khá vui. 
Tóm lại sẽ còn đến đây!",0,1,1,1,0,1,0
95,"Không gian quán đẹp, yên tĩnh (vì quán không đông khách, nhưng mình thích điểm này). Điểm trừ là nhân viên cần nâng cao kỹ thuật pha chế hơn, cốc trà đen đào của mình bị chua quá, còn cốc trà kem cheese mặn của bạn mình thì lại cho kem cheese ngọt.",0,1,0,1,0,1,0
96,"Ăn bánh phomai ở đây nhiều lắm rồi bây giờ mới rì viu. Bánh ngon vc, vỏ mềm ngọt vừa phải, nhân phomai ngậy ngậy. Để bánh lạnh 1 chút ăn ngon nữa. Bánh to 65k thì phải, hơi nhiều ruốc trên mặt nên hơi mặn. Mình hay gọi riêng bánh k có sốt ruốc trên mặt. 
À còn bánh mì hoa cúc thì mình k thích lắm vì so với khẩu vị của mình bánh nhạt, k được dai.",1,0,1,0,0,0,0
97,"Quán xinh, không gian xanh và cũ kỹ. Rất nhiều góc đẹp để bạn chụp ảnh. Đồ uống tạm ổn, thử trà xanh tắc k ưng lắm.",0,1,0,0,0,1,0
98,"Không gian bên ngoài sân thoáng mát. Bên trong thì theo tông màu trắng chủ đạo, đơn giản.
Đồ uống tạm, nhân viên phục vụ tốt.",0,1,0,1,0,1,0
99,"Quán này cũng sang chảnh lắm nè, lại nằm ngay tuyến đường trung tâm, đắc địa bậc nhất Cần Thơ nữa.
Quán có nhiều không gian, nhưng mình thích ngồi trong phòng lạnh để làm việc hơn là ngồi ngoài sân vườn. Trên đường vào phòng lạnh có mấy hồ cá nữa, mô phỏng mấy tiểu cảnh nhìn thoải mái lắm.
Nhân viên lịch sự, nhanh nhẹn, bãi xe cũng có người dắt xe luôn.
Đồ uống theo mình thấy chỉ ở mức khá thôi, lần trước thử cà phê rồi, lần này uống cà phê sữa cũng không đặc biệt lắm, sữa hơi ít nên còn khá đắng nữa.",0,1,0,1,1,1,0
100,"View đẹp,trà sữa vị ngon vừa uống,không gian thích hợp cho họp nhóm,họp lớp.sẽ ghé ủng hộ dài dài 👌🏻",0,1,0,0,0,1,0
101,"Cuối tuần chỉ muốn 1 mình đi trốn đến những nơi k xô bồ giữa lòng thành phố như vầy.
Quán nằn trốn ở nơi khá yên tĩnh,decor kiểu vintage bắt mắt. 🌲⛅🌞🌝🍓🍑🍐🌻
Nvien phục vụ cư tê, đáng yêu.💞💞
Mình order ly chanh dây - thức uống ưa thích cảm thấy hài lòng. Giá cả đúng với số lượng và chất lượng.
Điểm trừ duy nhất là ly big zise quá làm mình phải ráng ná thở uống hết k thì bỏ phí thay vì làm lượng vừa đủ để khách hàng có thể cảm được hết độ ngon của thức uống. Còn lại thì k có vde gì phải phàn nàn, chê trách.
Quán có biểu diễn accoutic nên lần sau mình sẽ cầm guitar đến Trốn để thả thính😇😇😇",0,1,1,1,1,1,0
102,Trà sữa o'cha Yogust vị đào ngon cực 👌🏻👌🏻👌🏻 Phục vụ dễ thương cực nha 😍😍😍😍,0,1,0,1,0,0,0
103,"1. Đồ uống: mình gọi trà sữa Boo và trà sữa hai ngăn. Trà sữa không ngọt, đậm vị trà ( nhiều vị đắng) trân châu nhiều, nói chung không đặc sắc lắm, pudding kiểu kiểu na ná pudding na ná bánh flan á, không mềm mượt, nói chung là trà sữa thường thường.
2. Không gian: không gian quá khá ổn, rộng rãi mát mẻ (4 máy lạnh chạy vù vù) thích hợp mang lap ra học nhóm hay làm việc.
3. Nhân viên: bình thường
4. Giá cả: hơi cao so với chất lượng đồ uống nhưng bù lại phần không gian.
P/s: không hiểu sao mình với hai đứa bạn uống trà sữa xong 1 hồi cảm thấy chóng mặt khó chịu, ( bạn mình bảo chắc say trà k biết thiệt hay giỡn) cũng có thể không phải do trà sữa mà do ba đứa không khoẻ.",0,1,1,1,1,1,0
104,"Mình đến Cheese tại Sư Vạn Hạnh khá nhiều lần và mình chỉ uống 1 món duy nhất -Blue on Top. Nhưng 2 lần gần nhất mình ghé đến, nhân viên ord đều nói với mình 1 câu là Blue on top HẾT. 
Lần thứ 1, nhân viên ord bảo mình Blue on top hết, mình ok, chuyển sang trà đào :) Và người tiếp theo thì ord có :) Vì đã in bill nên mình cũng ko muốn làm khó làm dễ nv ord làm gì? Nếu thực sự hết, người sau mình ord lại có? Và ly trà đào mình uống có mùi đào úng, và thực sự rất dở. Kiểu như đã làm sẵn, bị hố rồi ép khách hàng vậy. Và sau khi đã có người nhận ly trà đào đấy thì thoải mái bán lại món kia. :) 
Lần thứ 2, mình đến cùng bạn, mình ord Blue on top với trà dưa lưới. Bạn cashier vẫn bảo mình Blue on top hết. Thì bất chợt 1 bạn trong quầy quay sang bảo bạn ấy: Ủa Blue vẫn còn mà chị? Thì bạn cashier này quay sang nhăn với bạn đấy, bạn kia im. Mình ko hiểu tình hình lúc đấy là gì nhưng ly trà dưa lưới mang ra thực sự rất đắng, chát và rất ngọt. 
Mình đến quán rất nhiều lần, nhưng 2 lần gần đây thực sự rất tệ. Mình phải uống nước mình ko thích đã đành, mà phải chi nước đấy ngon cũng đỡ 😂😂 
Ngoài cái đấy ra thì nhân viên đều rất thân thiện, bảo vệ dễ thương, không gian quán rất tuyệt.",0,1,0,1,0,1,0
105,"Mình ghé quán vào buổi tối, quán khá đông nhưng vẫn còn chỗ. Mình đi xe máy phải gửi xe và nhân viên bảo vệ đem xe đi qua 1 bãi khác gần đó, tí nữa lúc về phải đợi người ta lấy xe về. Quán bày trí đẹp, gồm 3 tầng (tầng trệt và 2 tầng trên). Nhưng tầng 3 khá nóng nên mình không ngồi. Quán decor khá xinh, nhìn vintage và thích hợp chụp choẹt sống ảo. Về món ăn thì quán bán các loại toast, bingsu (hay còn gọi là kakigori) và các loại nước, trà sữa. Mình đi 2 người, gọi 1 phần toast phô mai, 1 phần Caramel Flan kakigori, 1 li Cookie đá xay và 1 li Matcha đá xay. Tổng số tiền của chầu này là gần 200k. Toast phô mai đó là toast mặn, phô mai ăn khá ngon, nhưng bánh mì hơi khó cắt. Chấm bánh mì với phô mai ăn tuyệt vô cùng. Phần kakigori thì cũng rất ngon, không quá ngọt. Nói chung 2 người ăn phần này thì no ngất.",1,1,1,0,1,1,0
